"date","av_temp_val","av_temp_ano","min_temp_val","min_temp_ano","max_temp_val","max_temp_ano","prec_temp_val","prec_temp_ano","cool_temp_val","cool_temp_ano","heat_temp_val","heat_temp_ano"
"1940-05-01",60.85,0.65,47.14,-0.3,74.55,1.59,2.22,-0.69,82,-16,168,1
"1940-06-01",69.6,1.11,56.21,0.59,82.98,1.64,2.98,0.05,210,2,34,-9
"1940-07-01",74.14,0.53,60.69,0.15,87.58,0.9,2.5,-0.28,303,-12,8,-1
"1940-08-01",72.14,0.04,59.02,-0.04,85.24,0.1,2.97,0.35,263,-20,18,1
"1940-09-01",65.35,0.49,52.56,0.66,78.15,0.34,2,-0.49,125,-31,82,8
"1940-10-01",56.08,1.97,42.93,1.52,69.24,2.44,1.77,-0.39,48,-2,273,-4
"1940-11-01",39,-2.69,28.71,-1.97,49.28,-3.43,2.91,0.68,9,-4,607,45
"1940-12-01",36.05,3.37,26.42,3.82,45.66,2.9,2.84,0.49,9,3,745,-98
"1941-01-01",32.2,2.08,22.86,3.11,41.56,1.07,2.08,-0.23,6,-2,893,-32
"1941-02-01",33.53,-0.29,23.45,0.63,43.63,-1.19,1.77,-0.36,3,-4,810,45
"1941-03-01",39.2,-2.3,28.09,-1.9,50.31,-2.7,2.09,-0.42,5,-11,736,109
"1941-04-01",52.02,0.97,40.41,1.8,63.63,0.15,3.01,0.49,30,0,297,-62
"1941-05-01",62.33,2.13,49.42,1.98,75.25,2.29,2.67,-0.24,113,15,124,-43
"1941-06-01",67.8,-0.69,55.78,0.16,79.83,-1.51,3.8,0.87,202,-6,40,-3
"1941-07-01",73.98,0.37,61.03,0.49,86.92,0.24,3.15,0.37,322,7,5,-4
"1941-08-01",72.07,-0.03,59.38,0.32,84.74,-0.4,2.78,0.16,279,-4,18,1
"1941-09-01",64.53,-0.33,52.14,0.24,76.91,-0.9,3.16,0.67,173,17,65,-9
"1941-10-01",55.2,1.09,44.24,2.83,66.16,-0.64,3.77,1.61,80,30,232,-45
"1941-11-01",42.91,1.22,31.41,0.73,54.41,1.7,1.72,-0.51,11,-2,528,-34
"1941-12-01",36.12,3.44,26.56,3.96,45.66,2.9,2.81,0.46,9,3,746,-97
"1942-01-01",29.84,-0.28,18.84,-0.91,40.82,0.33,1.58,-0.73,4,-4,944,19
"1942-02-01",30.74,-3.08,20.46,-2.36,41,-3.82,2,-0.13,2,-5,846,81
"1942-03-01",41.31,-0.19,29.68,-0.31,52.93,-0.08,2.46,-0.05,10,-6,608,-19
"1942-04-01",53.06,2.01,40.28,1.67,65.84,2.36,2.84,0.32,27,-3,303,-56
"1942-05-01",59.09,-1.11,46.63,-0.81,71.55,-1.41,3.16,0.25,96,-2,154,-13
"1942-06-01",67.91,-0.58,55.53,-0.09,80.28,-1.06,3.46,0.53,215,7,42,-1
"1942-07-01",73.96,0.35,60.62,0.08,87.31,0.63,2.52,-0.26,327,12,7,-2
"1942-08-01",71.78,-0.32,58.98,-0.08,84.56,-0.58,3.16,0.54,264,-19,15,-2
"1942-09-01",63.66,-1.2,50.5,-1.4,76.82,-0.99,2.7,0.21,134,-22,83,9
"1942-10-01",54.57,0.46,41.68,0.27,67.44,0.64,2.1,-0.06,47,-3,262,-15
"1942-11-01",43.16,1.47,31.55,0.87,54.75,2.04,2.35,0.12,15,2,529,-33
"1942-12-01",32.97,0.29,23.13,0.53,42.84,0.08,3,0.65,7,1,882,39
"1943-01-01",29.41,-0.71,18.46,-1.29,40.35,-0.14,2.23,-0.08,8,0,928,3
"1943-02-01",36.28,2.46,23.63,0.81,48.94,4.12,1.25,-0.88,5,-2,720,-45
"1943-03-01",38.5,-3,26.31,-3.68,50.7,-2.31,2.88,0.37,10,-6,686,59
"1943-04-01",52.88,1.83,39.74,1.13,66,2.52,2.13,-0.39,33,3,389,30
"1943-05-01",59.72,-0.48,47.21,-0.23,72.21,-0.75,3.39,0.48,111,13,164,-3
"1943-06-01",68.77,0.28,56.52,0.9,81.01,-0.33,3.27,0.34,264,56,38,-5
"1943-07-01",74.26,0.65,60.76,0.22,87.75,1.07,2.57,-0.21,324,9,7,-2
"1943-08-01",73.45,1.35,59.94,0.88,86.99,1.85,2.12,-0.5,310,27,15,-2
"1943-09-01",64.33,-0.53,50.27,-1.63,78.37,0.56,1.89,-0.6,131,-25,89,15
"1943-10-01",53.69,-0.42,40.42,-0.99,66.96,0.16,1.9,-0.26,33,-17,302,25
"1943-11-01",40.91,-0.78,28.89,-1.79,52.93,0.22,1.44,-0.79,8,-5,607,45
"1943-12-01",32.59,-0.09,22.28,-0.32,42.93,0.17,1.74,-0.61,4,-2,879,36
"1944-01-01",32.02,1.9,21.13,1.38,42.91,2.42,1.88,-0.43,5,-3,869,-56
"1944-02-01",34.5,0.68,23.9,1.08,45.09,0.27,2.66,0.53,12,5,732,-33
"1944-03-01",38.5,-3,27.21,-2.78,49.77,-3.24,3.03,0.52,16,0,690,63
"1944-04-01",48.97,-2.08,37.17,-1.44,60.78,-2.7,3.3,0.78,28,-2,416,57
"1944-05-01",62.02,1.82,49.06,1.62,74.98,2.02,3,0.09,121,23,114,-53
"1944-06-01",68.36,-0.13,55.78,0.16,80.92,-0.42,3.01,0.08,237,29,44,1
"1944-07-01",72.79,-0.82,58.98,-1.56,86.58,-0.1,2.31,-0.47,306,-9,11,2
"1944-08-01",72.1,0,58.64,-0.42,85.57,0.43,2.96,0.34,297,14,12,-5
"1944-09-01",65.26,0.4,52.09,0.19,78.4,0.59,2.39,-0.1,160,4,62,-12
"1944-10-01",55.27,1.16,41.23,-0.18,69.33,2.53,1.34,-0.82,42,-8,277,0
"1944-11-01",41.5,-0.19,32.11,1.43,50.88,-1.83,2.68,0.45,9,-4,566,4
"1944-12-01",30.67,-2.01,20.62,-1.98,40.71,-2.05,2.06,-0.29,3,-3,930,87
"1945-01-01",30.49,0.37,20.52,0.77,40.46,-0.03,1.8,-0.51,5,-3,991,66
"1945-02-01",35.28,1.46,24.76,1.94,45.79,0.97,2.75,0.62,9,2,737,-28
"1945-03-01",45.54,4.04,33.55,3.56,57.51,4.5,3.12,0.61,35,19,466,-161
"1945-04-01",50.22,-0.83,37.87,-0.74,62.55,-0.93,3.05,0.53,37,7,324,-35
"1945-05-01",58.28,-1.92,45.39,-2.05,71.17,-1.79,2.87,-0.04,71,-27,216,49
"1945-06-01",65.88,-2.61,53.49,-2.13,78.26,-3.08,3.41,0.48,187,-21,59,16
"1945-07-01",72.93,-0.68,59.77,-0.77,86.07,-0.61,3.05,0.27,291,-24,10,1
"1945-08-01",72.16,0.06,59.04,-0.02,85.28,0.14,2.6,-0.02,271,-12,15,-2
"1945-09-01",64.99,0.13,52.03,0.13,77.95,0.14,3.44,0.95,181,25,62,-12
"1945-10-01",54.14,0.03,41.14,-0.27,67.12,0.32,2,-0.16,43,-7,297,20
"1945-11-01",42.01,0.32,30.72,0.04,53.29,0.58,2.24,0.01,13,0,542,-20
"1945-12-01",29.08,-3.6,19.35,-3.25,38.84,-3.92,2.7,0.35,4,-2,965,122
"1946-01-01",31.39,1.27,20.82,1.07,41.95,1.46,2.54,0.23,7,-1,891,-34
"1946-02-01",34.88,1.06,22.5,-0.32,47.25,2.43,2.06,-0.07,7,0,747,-18
"1946-03-01",46.78,5.28,34.66,4.67,58.86,5.85,2.67,0.16,24,8,463,-164
"1946-04-01",54.61,3.56,41.18,2.57,68.04,4.56,1.66,-0.86,42,12,319,-40
"1946-05-01",58.75,-1.45,46.24,-1.2,71.26,-1.7,3.75,0.84,86,-12,186,19
"1946-06-01",68.32,-0.17,55.04,-0.58,81.59,0.25,2.88,-0.05,191,-17,45,2
"1946-07-01",73.85,0.24,60.53,-0.01,87.15,0.47,2.57,-0.21,303,-12,8,-1
"1946-08-01",71.17,-0.93,58.12,-0.94,84.2,-0.94,2.58,-0.04,240,-43,27,10
"1946-09-01",64.54,-0.32,51.64,-0.26,77.43,-0.38,2.64,0.15,150,-6,67,-7
"1946-10-01",53.15,-0.96,41.23,-0.18,65.08,-1.72,2.72,0.56,52,2,252,-25
"1946-11-01",41.74,0.05,31.28,0.6,52.18,-0.53,3.08,0.85,20,7,518,-44
"1946-12-01",36.18,3.5,25.56,2.96,46.78,4.02,1.94,-0.41,10,4,754,-89
"1947-01-01",31.78,1.66,21.24,1.49,42.31,1.82,2.43,0.12,13,5,845,-80
"1947-02-01",31.41,-2.41,19.71,-3.11,43.11,-1.71,1.03,-1.1,2,-5,862,97
"1947-03-01",38.75,-2.75,27.39,-2.6,50.13,-2.88,2.27,-0.24,6,-10,733,106
"1947-04-01",50.95,-0.1,38.89,0.28,63.01,-0.47,3.01,0.49,40,10,350,-9
"1947-05-01",60.13,-0.07,47.03,-0.41,73.2,0.24,3.19,0.28,92,-6,178,11
"1947-06-01",66.72,-1.77,54.57,-1.05,78.85,-2.49,3.83,0.9,184,-24,56,13
"1947-07-01",72.81,-0.8,59.09,-1.45,86.5,-0.18,1.99,-0.79,270,-45,12,3
"1947-08-01",74.08,1.98,60.93,1.87,87.24,2.1,2.39,-0.23,342,59,9,-8
"1947-09-01",66.54,1.68,52.86,0.96,80.22,2.41,2.16,-0.33,178,22,56,-18
"1947-10-01",58.8,4.69,46.18,4.77,71.42,4.62,2.28,0.12,84,34,171,-106
"1947-11-01",38.1,-3.59,28.67,-2.01,47.52,-5.19,2.78,0.55,13,0,651,89
"1947-12-01",32.92,0.24,22.87,0.27,42.96,0.2,1.99,-0.36,7,1,854,11
"1948-01-01",27.88,-2.24,16.79,-2.96,38.98,-1.51,1.98,-0.33,4,-4,1046,121
"1948-02-01",31.62,-2.2,20.77,-2.05,42.48,-2.34,2.54,0.41,9,2,805,40
"1948-03-01",38.71,-2.79,27.41,-2.58,50.02,-2.99,3,0.49,20,4,645,18
"1948-04-01",53.35,2.3,40.68,2.07,66.04,2.56,2.54,0.02,47,17,312,-47
"1948-05-01",60.24,0.04,47.26,-0.18,73.2,0.24,2.77,-0.14,97,-1,186,19
"1948-06-01",68.76,0.27,55.98,0.36,81.54,0.2,3.23,0.3,210,2,44,1
"1948-07-01",73.26,-0.35,60.17,-0.37,86.32,-0.36,3.06,0.28,314,-1,10,1
"1948-08-01",72.05,-0.05,58.59,-0.47,85.51,0.37,2.24,-0.38,279,-4,15,-2
"1948-09-01",66.07,1.21,52.11,0.21,80.04,2.23,1.81,-0.68,152,-4,59,-15
"1948-10-01",53.19,-0.92,39.36,-2.05,66.99,0.19,1.54,-0.62,38,-12,317,40
"1948-11-01",41.59,-0.1,31.01,0.33,52.18,-0.53,3.39,1.16,19,6,508,-54
"1948-12-01",32.58,-0.1,22.41,-0.19,42.75,-0.01,2.59,0.24,12,6,811,-32
"1949-01-01",25.92,-4.2,16.12,-3.63,35.73,-4.76,3.16,0.85,13,5,893,-32
"1949-02-01",31.91,-1.91,20.89,-1.93,42.93,-1.89,2.4,0.27,14,7,723,-42
"1949-03-01",40.77,-0.73,29.79,-0.2,51.73,-1.28,2.47,-0.04,13,-3,633,6
"1949-04-01",52.07,1.02,39.02,0.41,65.1,1.62,2.09,-0.43,27,-3,349,-10
"1949-05-01",61.72,1.52,48.88,1.44,74.55,1.59,2.98,0.07,110,12,144,-23
"1949-06-01",69.24,0.75,56.53,0.91,81.95,0.61,3.2,0.27,242,34,27,-16
"1949-07-01",74.21,0.6,61.32,0.78,87.1,0.42,3.08,0.3,354,39,8,-1
"1949-08-01",72.1,0,58.53,-0.53,85.66,0.52,2.49,-0.13,280,-3,13,-4
"1949-09-01",63.73,-1.13,50.36,-1.54,77.09,-0.72,2.22,-0.27,132,-24,104,30
"1949-10-01",54.05,-0.06,42.1,0.69,65.97,-0.83,2.8,0.64,63,13,231,-46
"1949-11-01",45.27,3.58,32.09,1.41,58.44,5.73,1.19,-1.04,11,-2,529,-33
"1949-12-01",33.26,0.58,22.42,-0.18,44.11,1.35,2.22,-0.13,9,3,789,-54
"1950-01-01",30.43,0.31,19.56,-0.19,41.32,0.83,3.36,1.05,23,15,786,-139
"1950-02-01",35.55,1.73,24.01,1.19,47.1,2.28,2.23,0.1,11,4,731,-34
"1950-03-01",38.84,-2.66,27.16,-2.83,50.52,-2.49,2.49,-0.02,12,-4,710,83
"1950-04-01",48.65,-2.4,36.12,-2.49,61.18,-2.3,2.08,-0.44,21,-9,427,68
"1950-05-01",59.45,-0.75,46.63,-0.81,72.27,-0.69,2.88,-0.03,106,8,176,9
"1950-06-01",67.93,-0.56,54.7,-0.92,81.16,-0.18,2.8,-0.13,197,-11,46,3
"1950-07-01",71.22,-2.39,58.8,-1.74,83.62,-3.06,3.86,1.08,263,-52,14,5
"1950-08-01",70.02,-2.08,56.5,-2.56,83.53,-1.61,2.55,-0.07,238,-45,24,7
"1950-09-01",63.5,-1.36,51.48,-0.42,75.52,-2.29,2.69,0.2,125,-31,96,22
"1950-10-01",57.47,3.36,44.2,2.79,70.72,3.92,1.9,-0.26,72,22,214,-63
"1950-11-01",40.64,-1.05,28.62,-2.06,52.65,-0.06,2.1,-0.13,9,-4,594,32
"1950-12-01",33.01,0.33,22.28,-0.32,43.75,0.99,1.93,-0.42,3,-3,892,49
"1951-01-01",30.2,0.08,19.26,-0.49,41.14,0.65,2.34,0.03,6,-2,890,-35
"1951-02-01",34.54,0.72,23,0.18,46.08,1.26,2.27,0.14,5,-2,743,-22
"1951-03-01",38.55,-2.95,27.03,-2.96,50.09,-2.92,2.6,0.09,14,-2,654,27
"1951-04-01",49.73,-1.32,37.4,-1.21,62.06,-1.42,2.35,-0.17,22,-8,378,19
"1951-05-01",60.76,0.56,47.53,0.09,74.01,1.05,2.37,-0.54,95,-3,150,-17
"1951-06-01",66.65,-1.84,53.96,-1.66,79.32,-2.02,3.44,0.51,194,-14,52,9
"1951-07-01",73.69,0.08,60.46,-0.08,86.9,0.22,2.85,0.07,314,-1,9,0
"1951-08-01",71.89,-0.21,58.89,-0.17,84.87,-0.27,2.61,-0.01,287,4,22,5
"1951-09-01",64.09,-0.77,50.76,-1.14,77.43,-0.38,2.57,0.08,155,-1,83,9
"1951-10-01",54,-0.11,41.97,0.56,66,-0.8,2.3,0.14,59,9,252,-25
"1951-11-01",38.08,-3.61,27.21,-3.47,48.96,-3.75,2.43,0.2,7,-6,672,110
"1951-12-01",31.23,-1.45,21.07,-1.53,41.38,-1.38,3.12,0.77,10,4,838,-5
"1952-01-01",32,1.88,21.7,1.95,42.28,1.79,2.44,0.13,14,6,830,-95
"1952-02-01",35.46,1.64,24.67,1.85,46.22,1.4,2,-0.13,7,0,698,-67
"1952-03-01",37.69,-3.81,27.14,-2.85,48.24,-4.77,2.93,0.42,14,-2,693,66
"1952-04-01",51.66,0.61,38.79,0.18,64.53,1.05,2.4,-0.12,19,-11,338,-21
"1952-05-01",60.58,0.38,47.46,0.02,73.71,0.75,2.69,-0.22,96,-2,168,1
"1952-06-01",70.75,2.26,57.45,1.83,84.04,2.7,2.2,-0.73,270,62,39,-4
"1952-07-01",74.1,0.49,60.35,-0.19,87.85,1.17,2.39,-0.39,355,40,6,-3
"1952-08-01",72.82,0.72,59.49,0.43,86.16,1.02,2.62,0,294,11,15,-2
"1952-09-01",65.89,1.03,51.37,-0.53,80.42,2.61,1.53,-0.96,152,-4,64,-10
"1952-10-01",52.95,-1.16,37.24,-4.17,68.67,1.87,0.54,-1.62,37,-13,341,64
"1952-11-01",39.92,-1.77,28.38,-2.3,51.46,-1.25,2.15,-0.08,10,-3,576,14
"1952-12-01",33.44,0.76,24.12,1.52,42.76,0,2.45,0.1,4,-2,818,-25
"1953-01-01",36.43,6.31,26.01,6.26,46.85,6.36,2.64,0.33,9,1,774,-151
"1953-02-01",35.87,2.05,24.51,1.69,47.21,2.39,2.06,-0.07,8,1,689,-76
"1953-03-01",43.75,2.25,32.16,2.17,55.35,2.34,2.61,0.1,25,9,577,-50
"1953-04-01",48.76,-2.29,36.75,-1.86,60.76,-2.72,2.96,0.44,26,-4,398,39
"1953-05-01",59.18,-1.02,46.99,-0.45,71.35,-1.61,3.26,0.35,118,20,162,-5
"1953-06-01",70.18,1.69,56.98,1.36,83.37,2.03,2.54,-0.39,254,46,41,-2
"1953-07-01",74.17,0.56,60.87,0.33,87.46,0.78,2.65,-0.13,330,15,7,-2
"1953-08-01",72.1,0,58.62,-0.44,85.59,0.45,2.29,-0.33,279,-4,14,-3
"1953-09-01",66.16,1.3,50.94,-0.96,81.37,3.56,1.5,-0.99,161,5,60,-14
"1953-10-01",56.21,2.1,42.08,0.67,70.34,3.54,1.51,-0.65,51,1,230,-47
"1953-11-01",43.88,2.19,32.18,1.5,55.58,2.87,1.79,-0.44,11,-2,526,-36
"1953-12-01",33.69,1.01,23.41,0.81,43.95,1.19,2.5,0.15,6,0,796,-47
"1954-01-01",30.9,0.78,20.07,0.32,41.74,1.25,2.54,0.23,9,1,905,-20
"1954-02-01",41.41,7.59,28.98,6.16,53.85,9.03,1.49,-0.64,10,3,596,-169
"1954-03-01",39.25,-2.25,27.77,-2.22,50.74,-2.27,2.16,-0.35,10,-6,669,42
"1954-04-01",54.18,3.13,41.13,2.52,67.21,3.73,2.4,-0.12,54,24,278,-81
"1954-05-01",58.59,-1.61,45.7,-1.74,71.46,-1.5,2.69,-0.22,68,-30,205,38
"1954-06-01",68.85,0.36,55.83,0.21,81.86,0.52,2.5,-0.43,232,24,40,-3
"1954-07-01",75.47,1.86,61.65,1.11,89.29,2.61,2.01,-0.77,349,34,10,1
"1954-08-01",72.18,0.08,59.02,-0.04,85.33,0.19,2.52,-0.1,288,5,24,7
"1954-09-01",66.45,1.59,52.77,0.87,80.11,2.3,1.95,-0.54,189,33,66,-8
"1954-10-01",54.68,0.57,42.13,0.72,67.23,0.43,2.35,0.19,55,5,244,-33
"1954-11-01",44.06,2.37,32.05,1.37,56.07,3.36,1.54,-0.69,9,-4,553,-9
"1954-12-01",33.91,1.23,23.32,0.72,44.47,1.71,2,-0.35,3,-3,835,-8
"1955-01-01",29.35,-0.77,19.44,-0.31,39.27,-1.22,1.69,-0.62,5,-3,952,27
"1955-02-01",31.05,-2.77,19.71,-3.11,42.39,-2.43,2.22,0.09,6,-1,780,15
"1955-03-01",40.06,-1.44,27.81,-2.18,52.34,-0.67,1.98,-0.53,19,3,622,-5
"1955-04-01",52.86,1.81,40.12,1.51,65.59,2.11,2.49,-0.03,44,14,298,-61
"1955-05-01",61.29,1.09,48.29,0.85,74.26,1.3,2.92,0.01,119,21,140,-27
"1955-06-01",66.54,-1.95,53.67,-1.95,79.41,-1.93,2.47,-0.46,155,-53,57,14
"1955-07-01",74.44,0.83,61.63,1.09,87.24,0.56,2.92,0.14,362,47,10,1
"1955-08-01",73.87,1.77,60.51,1.45,87.21,2.07,2.74,0.12,337,54,8,-9
"1955-09-01",65.88,1.02,52.2,0.3,79.56,1.75,2.11,-0.38,175,19,66,-8
"1955-10-01",55.04,0.93,41.32,-0.09,68.72,1.92,2.04,-0.12,46,-4,258,-19
"1955-11-01",38.23,-3.46,26.74,-3.94,49.69,-3.02,1.92,-0.31,10,-3,628,66
"1955-12-01",31.71,-0.97,21.52,-1.08,41.88,-0.88,2.24,-0.11,6,0,902,59
"1956-01-01",31.01,0.89,20.89,1.14,41.14,0.65,2.27,-0.04,3,-5,923,-2
"1956-02-01",32.27,-1.55,21.31,-1.51,43.23,-1.59,2.62,0.49,11,4,743,-22
"1956-03-01",40.75,-0.75,28,-1.99,53.49,0.48,1.82,-0.69,13,-3,666,39
"1956-04-01",49.37,-1.68,36.61,-2,62.13,-1.35,2.07,-0.45,23,-7,405,46
"1956-05-01",61.77,1.57,48.85,1.41,74.66,1.7,2.6,-0.31,115,17,171,4
"1956-06-01",70.36,1.87,56.75,1.13,83.97,2.63,2.21,-0.72,225,17,33,-10
"1956-07-01",73.06,-0.55,59.92,-0.62,86.2,-0.48,2.78,0,292,-23,13,4
"1956-08-01",71.69,-0.41,58.08,-0.98,85.3,0.16,2.21,-0.41,279,-4,19,2
"1956-09-01",65.1,0.24,50.25,-1.65,79.93,2.12,1.44,-1.05,148,-8,92,18
"1956-10-01",56.16,2.05,42.89,1.48,69.42,2.62,2,-0.16,60,10,237,-40
"1956-11-01",40.32,-1.37,28.35,-2.33,52.29,-0.42,1.36,-0.87,8,-5,575,13
"1956-12-01",36.23,3.55,25.18,2.58,47.26,4.5,2,-0.35,10,4,710,-133
"1957-01-01",27.07,-3.05,16.97,-2.78,37.17,-3.32,2.13,-0.18,11,3,993,68
"1957-02-01",38.07,4.25,27.61,4.79,48.54,3.72,2.08,-0.05,16,9,641,-124
"1957-03-01",41.27,-0.23,30.56,0.57,52,-1.01,2.51,0,11,-5,631,4
"1957-04-01",50.7,-0.35,39.29,0.68,62.1,-1.38,3.65,1.13,32,2,331,-28
"1957-05-01",59.65,-0.55,48.09,0.65,71.19,-1.77,4.24,1.33,96,-2,166,-1
"1957-06-01",68.7,0.21,56.43,0.81,81,-0.34,3.65,0.72,233,25,29,-14
"1957-07-01",74.28,0.67,61.02,0.48,87.53,0.85,2.28,-0.5,328,13,9,0
"1957-08-01",71.65,-0.45,58.5,-0.56,84.81,-0.33,2.19,-0.43,266,-17,21,4
"1957-09-01",64.18,-0.68,51.01,-0.89,77.38,-0.43,2.86,0.37,149,-7,72,-2
"1957-10-01",51.67,-2.44,41.11,-0.3,62.24,-4.56,2.76,0.6,29,-21,338,61
"1957-11-01",40.26,-1.43,30.67,-0.01,49.86,-2.85,3.12,0.89,13,0,568,6
"1957-12-01",37,4.32,26.26,3.66,47.77,5.01,2.4,0.05,5,-1,737,-106
"1958-01-01",31.6,1.48,21.42,1.67,41.79,1.3,2.29,-0.02,2,-6,935,10
"1958-02-01",31.98,-1.84,21.85,-0.97,42.1,-2.72,2.43,0.3,1,-6,875,110
"1958-03-01",37.67,-3.83,28.56,-1.43,46.78,-6.23,2.66,0.15,7,-9,714,87
"1958-04-01",50.27,-0.78,38.5,-0.11,62.04,-1.44,3.05,0.53,27,-3,348,-11
"1958-05-01",62.42,2.22,48.81,1.37,76.03,3.07,2.46,-0.45,102,4,156,-11
"1958-06-01",67.93,-0.56,55.31,-0.31,80.53,-0.81,3.2,0.27,187,-21,61,18
"1958-07-01",72.63,-0.98,60.17,-0.37,85.06,-1.62,3.86,1.08,308,-7,10,1
"1958-08-01",73.29,1.19,59.92,0.86,86.65,1.51,2.4,-0.22,296,13,12,-5
"1958-09-01",65.43,0.57,52.88,0.98,77.95,0.14,2.82,0.33,161,5,70,-4
"1958-10-01",54.73,0.62,41.63,0.22,67.86,1.06,1.53,-0.63,47,-3,268,-9
"1958-11-01",43.02,1.33,31.41,0.73,54.61,1.9,2.21,-0.02,18,5,513,-49
"1958-12-01",32.22,-0.46,21.09,-1.51,43.34,0.58,1.32,-1.03,5,-1,929,86
"1959-01-01",29.5,-0.62,18.55,-1.2,40.46,-0.03,2.19,-0.12,5,-3,959,34
"1959-02-01",32.49,-1.33,21.74,-1.08,43.23,-1.59,2.35,0.22,12,5,776,11
"1959-03-01",41.45,-0.05,29.12,-0.87,53.78,0.77,2.14,-0.37,11,-5,638,11
"1959-04-01",51.6,0.55,38.68,0.07,64.51,1.03,2.14,-0.38,30,0,323,-36
"1959-05-01",60.84,0.64,48.56,1.12,73.13,0.17,3.2,0.29,127,29,131,-36
"1959-06-01",69.96,1.47,56.91,1.29,83.01,1.67,2.62,-0.31,221,13,31,-12
"1959-07-01",73.58,-0.03,60.1,-0.44,87.08,0.4,2.94,0.16,319,4,7,-2
"1959-08-01",73.17,1.07,60.33,1.27,86,0.86,2.76,0.14,328,45,9,-8
"1959-09-01",64.74,-0.12,52.41,0.51,77.05,-0.76,2.82,0.33,169,13,58,-16
"1959-10-01",53.33,-0.78,41.79,0.38,64.85,-1.95,3.5,1.34,61,11,266,-11
"1959-11-01",38.66,-3.03,26.58,-4.1,50.74,-1.97,1.72,-0.51,11,-2,621,59
"1959-12-01",35.94,3.26,25.97,3.37,45.93,3.17,2.22,-0.13,5,-1,761,-82
"1960-01-01",29.46,-0.66,20.16,0.41,38.75,-1.74,2.26,-0.05,6,-2,910,-15
"1960-02-01",30.52,-3.3,20.61,-2.21,40.46,-4.36,2.59,0.46,4,-3,800,35
"1960-03-01",35.91,-5.59,24.6,-5.39,47.21,-5.8,2.12,-0.39,6,-10,840,213
"1960-04-01",52.59,1.54,39.83,1.22,65.32,1.84,2.15,-0.37,36,6,298,-61
"1960-05-01",59.31,-0.89,46.2,-1.24,72.41,-0.55,2.87,-0.04,76,-22,177,10
"1960-06-01",69.08,0.59,55.74,0.12,82.38,1.04,2.69,-0.24,212,4,38,-5
"1960-07-01",73.89,0.28,60.26,-0.28,87.49,0.81,2.68,-0.1,298,-17,10,1
"1960-08-01",72.21,0.11,59.14,0.08,85.28,0.14,2.83,0.21,291,8,14,-3
"1960-09-01",66.45,1.59,53.1,1.2,79.81,2,2.21,-0.28,173,17,56,-18
"1960-10-01",54.77,0.66,42.26,0.85,67.28,0.48,2.4,0.24,57,7,271,-6
"1960-11-01",42.73,1.04,31.39,0.71,54.05,1.34,2.05,-0.18,15,2,532,-30
"1960-12-01",30.4,-2.28,20.08,-2.52,40.69,-2.07,1.9,-0.45,3,-3,953,110
"1961-01-01",29.71,-0.41,18.19,-1.56,41.25,0.76,1.48,-0.83,3,-5,996,71
"1961-02-01",37.42,3.6,26.33,3.51,48.51,3.69,2.78,0.65,8,1,684,-81
"1961-03-01",43.47,1.97,32.52,2.53,54.41,1.4,3.16,0.65,21,5,581,-46
"1961-04-01",48.67,-2.38,36.34,-2.27,61,-2.48,2.3,-0.22,20,-10,428,69
"1961-05-01",58.87,-1.33,46.04,-1.4,71.69,-1.27,2.88,-0.03,75,-23,213,46
"1961-06-01",69.49,1,55.94,0.32,83.03,1.69,2.92,-0.01,190,-18,33,-10
"1961-07-01",73.24,-0.37,60.17,-0.37,86.29,-0.39,3.11,0.33,300,-15,7,-2
"1961-08-01",72.7,0.6,59.85,0.79,85.53,0.39,2.62,0,277,-6,10,-7
"1961-09-01",63.41,-1.45,51.15,-0.75,75.67,-2.14,2.94,0.45,174,18,57,-17
"1961-10-01",53.85,-0.26,40.69,-0.72,66.97,0.17,1.78,-0.38,43,-7,259,-18
"1961-11-01",40.5,-1.19,30.18,-0.5,50.81,-1.9,2.59,0.36,12,-1,561,-1
"1961-12-01",31.08,-1.6,21.49,-1.11,40.69,-2.07,2.69,0.34,6,0,870,27
"1962-01-01",26.96,-3.16,16.11,-3.64,37.83,-2.66,2.21,-0.1,6,-2,994,69
"1962-02-01",34.92,1.1,24.17,1.35,45.68,0.86,2.55,0.42,14,7,750,-15
"1962-03-01",37.9,-3.6,26.91,-3.08,48.9,-4.11,2.15,-0.36,8,-8,707,80
"1962-04-01",51.84,0.79,38.71,0.1,64.98,1.5,2.1,-0.42,26,-4,352,-7
"1962-05-01",62.24,2.04,49.57,2.13,74.91,1.95,2.69,-0.22,142,44,135,-32
"1962-06-01",67.91,-0.58,55.17,-0.45,80.64,-0.7,3.21,0.28,198,-10,41,-2
"1962-07-01",72.07,-1.54,59.14,-1.4,84.97,-1.71,2.91,0.13,275,-40,17,8
"1962-08-01",72.12,0.02,58.23,-0.83,86.02,0.88,2.04,-0.58,284,1,17,0
"1962-09-01",64.18,-0.68,51.3,-0.6,77.05,-0.76,2.78,0.29,137,-19,99,25
"1962-10-01",56.12,2.01,43.77,2.36,68.45,1.65,2.33,0.17,61,11,248,-29
"1962-11-01",43.18,1.49,32.32,1.64,54.01,1.3,2.05,-0.18,7,-6,576,14
"1962-12-01",33.4,0.72,22.71,0.11,44.1,1.34,1.58,-0.77,3,-3,898,55
"1963-01-01",24.44,-5.68,12.97,-6.78,35.91,-4.58,1.57,-0.74,4,-4,1073,148
